zone	region	ID
"Casamance"	"Sedhiou"	7591
"Casamance"	"Sedhiou"	7592
"Casamance"	"Sedhiou"	7593
"Casamance"	"Sedhiou"	7594
"Casamance"	"Sedhiou"	7595
"Casamance"	"Sedhiou"	7596
"Casamance"	"Sedhiou"	7597
"Casamance"	"Sedhiou"	7598
"Casamance"	"Sedhiou"	7599
"Casamance"	"Sedhiou"	7600
"Casamance"	"Sedhiou"	7601
"Casamance"	"Sedhiou"	7602
"Casamance"	"Sedhiou"	7603
"Casamance"	"Sedhiou"	7604
"Casamance"	"Sedhiou"	7605
"Casamance"	"Sedhiou"	7606
"Casamance"	"Sedhiou"	7607
"Casamance"	"Sedhiou"	7608
"Casamance"	"Sedhiou"	7609
"Casamance"	"Sedhiou"	7610
"Casamance"	"Sedhiou"	7611
"Casamance"	"Sedhiou"	7612
"Casamance"	"Sedhiou"	7613
"Casamance"	"Sedhiou"	7614
"Casamance"	"Sedhiou"	7615
"Casamance"	"Sedhiou"	7616
"Casamance"	"Sedhiou"	7617
"Casamance"	"Sedhiou"	7618
"Casamance"	"Sedhiou"	7619
"Casamance"	"Sedhiou"	7620
"Casamance"	"Sedhiou"	7621
"Casamance"	"Sedhiou"	7622
"Casamance"	"Sedhiou"	7623
"Casamance"	"Sedhiou"	7624
"Casamance"	"Sedhiou"	7625
"Casamance"	"Sedhiou"	7626
"Casamance"	"Sedhiou"	7627
"Casamance"	"Sedhiou"	7628
"Casamance"	"Sedhiou"	7629
"Casamance"	"Sedhiou"	7630
"Casamance"	"Sedhiou"	7631
"Casamance"	"Sedhiou"	7632
"Casamance"	"Sedhiou"	7633
"Casamance"	"Sedhiou"	7634
"Casamance"	"Sedhiou"	7635
"Casamance"	"Sedhiou"	7636
"Casamance"	"Sedhiou"	7637
"Casamance"	"Sedhiou"	7638
"Casamance"	"Sedhiou"	7639
"Casamance"	"Sedhiou"	7640
"Casamance"	"Sedhiou"	7641
"Casamance"	"Sedhiou"	7642
"Casamance"	"Sedhiou"	7643
"Casamance"	"Sedhiou"	7644
"Casamance"	"Sedhiou"	7645
"Casamance"	"Sedhiou"	7646
"Casamance"	"Sedhiou"	7647
"Casamance"	"Sedhiou"	7648
"Casamance"	"Sedhiou"	7649
"Casamance"	"Sedhiou"	7650
"Casamance"	"Sedhiou"	7651
"Casamance"	"Sedhiou"	7652
"Casamance"	"Sedhiou"	7653
"Casamance"	"Sedhiou"	7654
"Casamance"	"Sedhiou"	7655
"Casamance"	"Sedhiou"	7656
"Casamance"	"Sedhiou"	7657
"Bassin Arachidier"	"Fatick"	7658
"Bassin Arachidier"	"Fatick"	7659
"Bassin Arachidier"	"Fatick"	7660
"Bassin Arachidier"	"Fatick"	7661
"Bassin Arachidier"	"Fatick"	7662
"Bassin Arachidier"	"Fatick"	7663
"Bassin Arachidier"	"Fatick"	7664
"Bassin Arachidier"	"Fatick"	7665
"Bassin Arachidier"	"Fatick"	7666
"Bassin Arachidier"	"Fatick"	7667
"Bassin Arachidier"	"Fatick"	7668
"Bassin Arachidier"	"Fatick"	7669
"Bassin Arachidier"	"Fatick"	7670
"Bassin Arachidier"	"Fatick"	7671
"Bassin Arachidier"	"Fatick"	7672
"Bassin Arachidier"	"Fatick"	7673
"Bassin Arachidier"	"Fatick"	7674
"Bassin Arachidier"	"Fatick"	7675
"Bassin Arachidier"	"Fatick"	7676
"Bassin Arachidier"	"Fatick"	7677
"Bassin Arachidier"	"Fatick"	7678
"Bassin Arachidier"	"Fatick"	7679
"Bassin Arachidier"	"Fatick"	7680
"Bassin Arachidier"	"Fatick"	7681
"Bassin Arachidier"	"Fatick"	7682
"Bassin Arachidier"	"Fatick"	7683
"Bassin Arachidier"	"Fatick"	7684
"Bassin Arachidier"	"Fatick"	7685
"Bassin Arachidier"	"Fatick"	7686
"Bassin Arachidier"	"Fatick"	7687
"Bassin Arachidier"	"Fatick"	7688
"Bassin Arachidier"	"Fatick"	7689
"Bassin Arachidier"	"Fatick"	7690
"Bassin Arachidier"	"Fatick"	7691
"Bassin Arachidier"	"Fatick"	7692
"Bassin Arachidier"	"Fatick"	7693
"Bassin Arachidier"	"Fatick"	7694
"Bassin Arachidier"	"Fatick"	7695
"Bassin Arachidier"	"Fatick"	7696
"Bassin Arachidier"	"Fatick"	7697
"Bassin Arachidier"	"Fatick"	7698
"Bassin Arachidier"	"Fatick"	7699
"Bassin Arachidier"	"Fatick"	7700
"Bassin Arachidier"	"Fatick"	7701
"Bassin Arachidier"	"Fatick"	7702
"Bassin Arachidier"	"Fatick"	7703
"Bassin Arachidier"	"Fatick"	7704
"Bassin Arachidier"	"Fatick"	7705
"Bassin Arachidier"	"Fatick"	7706
"Bassin Arachidier"	"Fatick"	7707
"Bassin Arachidier"	"Fatick"	7708
"Bassin Arachidier"	"Fatick"	7709
"Bassin Arachidier"	"Fatick"	7710
"Bassin Arachidier"	"Fatick"	7711
"Bassin Arachidier"	"Fatick"	7712
"Niayes"	"Fatick"	7713
"Bassin Arachidier"	"Fatick"	7714
"Bassin Arachidier"	"Fatick"	7715
"Bassin Arachidier"	"Fatick"	7716
"Bassin Arachidier"	"Fatick"	7717
"Bassin Arachidier"	"Fatick"	7718
"Bassin Arachidier"	"Fatick"	7719
"Bassin Arachidier"	"Fatick"	7720
"Bassin Arachidier"	"Fatick"	7721
"Bassin Arachidier"	"Fatick"	7722
"Casamance"	"Ziguinchor"	7723
"Casamance"	"Ziguinchor"	7724
"Casamance"	"Ziguinchor"	7725
"Casamance"	"Ziguinchor"	7726
"Casamance"	"Ziguinchor"	7727
"Casamance"	"Ziguinchor"	7728
"Casamance"	"Ziguinchor"	7729
"Casamance"	"Ziguinchor"	7730
"Casamance"	"Ziguinchor"	7731
"Casamance"	"Ziguinchor"	7732
"Casamance"	"Ziguinchor"	7733
"Casamance"	"Ziguinchor"	7734
"Casamance"	"Ziguinchor"	7735
"Casamance"	"Ziguinchor"	7736
"Casamance"	"Ziguinchor"	7737
"Casamance"	"Ziguinchor"	7738
"Casamance"	"Ziguinchor"	7739
"Casamance"	"Ziguinchor"	7740
"Casamance"	"Ziguinchor"	7741
"Casamance"	"Ziguinchor"	7742
"Casamance"	"Ziguinchor"	7743
"Casamance"	"Ziguinchor"	7744
"Casamance"	"Ziguinchor"	7745
"Casamance"	"Ziguinchor"	7746
"Casamance"	"Ziguinchor"	7747
"Casamance"	"Ziguinchor"	7748
"Casamance"	"Ziguinchor"	7749
"Casamance"	"Ziguinchor"	7750
"Casamance"	"Ziguinchor"	7751
"Casamance"	"Ziguinchor"	7752
"Casamance"	"Ziguinchor"	7753
"Casamance"	"Ziguinchor"	7754
"Casamance"	"Ziguinchor"	7755
"Casamance"	"Ziguinchor"	7756
"Casamance"	"Ziguinchor"	7757
"Casamance"	"Ziguinchor"	7758
"Casamance"	"Ziguinchor"	7759
"Casamance"	"Ziguinchor"	7760
"Casamance"	"Ziguinchor"	7761
"Casamance"	"Ziguinchor"	7762
"Casamance"	"Ziguinchor"	7763
"Casamance"	"Ziguinchor"	7764
"Casamance"	"Ziguinchor"	7765
"Casamance"	"Ziguinchor"	7766
"Casamance"	"Ziguinchor"	7767
"Casamance"	"Ziguinchor"	7768
"Casamance"	"Ziguinchor"	7769
"Casamance"	"Ziguinchor"	7770
"Casamance"	"Ziguinchor"	7771
"Casamance"	"Ziguinchor"	7772
"Casamance"	"Ziguinchor"	7773
"Casamance"	"Ziguinchor"	7774
"Casamance"	"Ziguinchor"	7775
"Casamance"	"Ziguinchor"	7776
"Casamance"	"Ziguinchor"	7777
"Casamance"	"Ziguinchor"	7778
"Casamance"	"Ziguinchor"	7779
"Casamance"	"Ziguinchor"	7780
"Bassin Arachidier"	"Diourbel"	7781
"Bassin Arachidier"	"Diourbel"	7782
"Bassin Arachidier"	"Diourbel"	7783
"Bassin Arachidier"	"Diourbel"	7784
"Bassin Arachidier"	"Diourbel"	7785
"Bassin Arachidier"	"Diourbel"	7786
"Bassin Arachidier"	"Diourbel"	7787
"Bassin Arachidier"	"Diourbel"	7788
"Bassin Arachidier"	"Diourbel"	7789
"Bassin Arachidier"	"Diourbel"	7790
"Bassin Arachidier"	"Diourbel"	7791
"Bassin Arachidier"	"Diourbel"	7792
"Bassin Arachidier"	"Diourbel"	7793
"Bassin Arachidier"	"Diourbel"	7794
"Bassin Arachidier"	"Diourbel"	7795
"Bassin Arachidier"	"Diourbel"	7796
"Bassin Arachidier"	"Diourbel"	7797
"Bassin Arachidier"	"Diourbel"	7798
"Bassin Arachidier"	"Diourbel"	7799
"Bassin Arachidier"	"Diourbel"	7800
"Bassin Arachidier"	"Diourbel"	7801
"Bassin Arachidier"	"Diourbel"	7802
"Bassin Arachidier"	"Diourbel"	7803
"Bassin Arachidier"	"Diourbel"	7804
"Bassin Arachidier"	"Diourbel"	7805
"Bassin Arachidier"	"Diourbel"	7806
"Bassin Arachidier"	"Diourbel"	7807
"Bassin Arachidier"	"Diourbel"	7808
"Bassin Arachidier"	"Diourbel"	7809
"Bassin Arachidier"	"Diourbel"	7810
"Bassin Arachidier"	"Diourbel"	7811
"Bassin Arachidier"	"Diourbel"	7812
"Bassin Arachidier"	"Diourbel"	7813
"Bassin Arachidier"	"Diourbel"	7814
"Bassin Arachidier"	"Diourbel"	7815
"Bassin Arachidier"	"Diourbel"	7816
"Bassin Arachidier"	"Diourbel"	7817
"Bassin Arachidier"	"Diourbel"	7818
"Bassin Arachidier"	"Diourbel"	7819
"Bassin Arachidier"	"Diourbel"	7820
"Bassin Arachidier"	"Diourbel"	7821
"Bassin Arachidier"	"Diourbel"	7822
"Bassin Arachidier"	"Diourbel"	7823
"Bassin Arachidier"	"Diourbel"	7824
"Bassin Arachidier"	"Diourbel"	7825
"Bassin Arachidier"	"Diourbel"	7826
"Bassin Arachidier"	"Diourbel"	7827
"Bassin Arachidier"	"Diourbel"	7828
"Bassin Arachidier"	"Diourbel"	7829
"Bassin Arachidier"	"Diourbel"	7830
"Bassin Arachidier"	"Diourbel"	7831
"Bassin Arachidier"	"Diourbel"	7832
"Bassin Arachidier"	"Diourbel"	7833
"Bassin Arachidier"	"Diourbel"	7834
"Bassin Arachidier"	"Diourbel"	7835
"Bassin Arachidier"	"Diourbel"	7836
"Bassin Arachidier"	"Diourbel"	7837
"Bassin Arachidier"	"Diourbel"	7838
"Bassin Arachidier"	"Diourbel"	7839
"Bassin Arachidier"	"Diourbel"	7840
"Bassin Arachidier"	"Diourbel"	7841
"Bassin Arachidier"	"Diourbel"	7842
"Bassin Arachidier"	"Diourbel"	7843
"Bassin Arachidier"	"Diourbel"	7844
"Bassin Arachidier"	"Diourbel"	7845
"Bassin Arachidier"	"Diourbel"	7846
"Bassin Arachidier"	"Diourbel"	7847
"Bassin Arachidier"	"Diourbel"	7848
"Bassin Arachidier"	"Diourbel"	7849
"Bassin Arachidier"	"Diourbel"	7850
"Bassin Arachidier"	"Diourbel"	7851
"Bassin Arachidier"	"Diourbel"	7852
"Bassin Arachidier"	"Diourbel"	7853
"Bassin Arachidier"	"Diourbel"	7854
"Bassin Arachidier"	"Diourbel"	7855
"Bassin Arachidier"	"Diourbel"	7856
"Bassin Arachidier"	"Diourbel"	7857
"Bassin Arachidier"	"Diourbel"	7858
"Bassin Arachidier"	"Diourbel"	7859
"Bassin Arachidier"	"Diourbel"	7860
"Bassin Arachidier"	"Diourbel"	7861
"Bassin Arachidier"	"Diourbel"	7862
"Bassin Arachidier"	"Diourbel"	7863
"Bassin Arachidier"	"Diourbel"	7864
"Bassin Arachidier"	"Diourbel"	7865
"Bassin Arachidier"	"Diourbel"	7866
"Bassin Arachidier"	"Diourbel"	7867
"Bassin Arachidier"	"Diourbel"	7868
"Bassin Arachidier"	"Diourbel"	7869
"Bassin Arachidier"	"Diourbel"	7870
"Bassin Arachidier"	"Diourbel"	7871
"Bassin Arachidier"	"Diourbel"	7872
"Bassin Arachidier"	"Diourbel"	7873
"Bassin Arachidier"	"Diourbel"	7874
"Bassin Arachidier"	"Diourbel"	7875
"Bassin Arachidier"	"Diourbel"	7876
"Bassin Arachidier"	"Diourbel"	7877
"Bassin Arachidier"	"Diourbel"	7878
"Bassin Arachidier"	"Diourbel"	7879
"Bassin Arachidier"	"Diourbel"	7880
"Bassin Arachidier"	"Diourbel"	7881
"Bassin Arachidier"	"Diourbel"	7882
"Bassin Arachidier"	"Diourbel"	7883
"Bassin Arachidier"	"Diourbel"	7884
"Bassin Arachidier"	"Diourbel"	7885
"Bassin Arachidier"	"Diourbel"	7886
"Bassin Arachidier"	"Diourbel"	7887
"Bassin Arachidier"	"Diourbel"	7888
"Bassin Arachidier"	"Diourbel"	7889
"Bassin Arachidier"	"Diourbel"	7890
"Bassin Arachidier"	"Diourbel"	7891
"Bassin Arachidier"	"Diourbel"	7892
"Bassin Arachidier"	"Diourbel"	7893
"Bassin Arachidier"	"Diourbel"	7894
"Bassin Arachidier"	"Diourbel"	7895
"Sénégal oriental"	"Kédougou"	7896
"Sénégal oriental"	"Kédougou"	7897
"Sénégal oriental"	"Kédougou"	7898
"Sénégal oriental"	"Kédougou"	7899
"Sénégal oriental"	"Kédougou"	7900
"Sénégal oriental"	"Kédougou"	7901
"Sénégal oriental"	"Kédougou"	7902
"Sénégal oriental"	"Kédougou"	7903
"Sénégal oriental"	"Kédougou"	7904
"Sénégal oriental"	"Kédougou"	7905
"Sénégal oriental"	"Kédougou"	7906
"Sénégal oriental"	"Kédougou"	7907
"Sénégal oriental"	"Kédougou"	7908
"Sénégal oriental"	"Kédougou"	7909
"Sénégal oriental"	"Kédougou"	7910
"Sénégal oriental"	"Kédougou"	7911
"Sénégal oriental"	"Kédougou"	7912
"Sénégal oriental"	"Kédougou"	7913
"Sénégal oriental"	"Kédougou"	7914
"Sénégal oriental"	"Kédougou"	7915
"Sénégal oriental"	"Kédougou"	7916
"Sénégal oriental"	"Kédougou"	7917
"Sénégal oriental"	"Kédougou"	7918
"Sénégal oriental"	"Kédougou"	7919
"Sénégal oriental"	"Kédougou"	7920
"Bassin Arachidier"	"Thiès"	7921
"Bassin Arachidier"	"Thiès"	7922
"Bassin Arachidier"	"Thiès"	7923
"Bassin Arachidier"	"Thiès"	7924
"Bassin Arachidier"	"Thiès"	7925
"Bassin Arachidier"	"Thiès"	7926
"Bassin Arachidier"	"Thiès"	7927
"Bassin Arachidier"	"Thiès"	7928
"Bassin Arachidier"	"Thiès"	7929
"Bassin Arachidier"	"Thiès"	7930
"Bassin Arachidier"	"Thiès"	7931
"Bassin Arachidier"	"Thiès"	7932
"Bassin Arachidier"	"Thiès"	7933
"Bassin Arachidier"	"Thiès"	7934
"Bassin Arachidier"	"Thiès"	7935
"Bassin Arachidier"	"Thiès"	7936
"Bassin Arachidier"	"Thiès"	7937
"Bassin Arachidier"	"Thiès"	7938
"Bassin Arachidier"	"Thiès"	7939
"Bassin Arachidier"	"Thiès"	7940
"Bassin Arachidier"	"Thiès"	7941
"Bassin Arachidier"	"Thiès"	7942
"Bassin Arachidier"	"Thiès"	7943
"Bassin Arachidier"	"Thiès"	7944
"Bassin Arachidier"	"Thiès"	7945
"Bassin Arachidier"	"Thiès"	7946
"Bassin Arachidier"	"Thiès"	7947
"Bassin Arachidier"	"Thiès"	7948
"Bassin Arachidier"	"Thiès"	7949
"Bassin Arachidier"	"Thiès"	7950
"Bassin Arachidier"	"Thiès"	7951
"Bassin Arachidier"	"Thiès"	7952
"Bassin Arachidier"	"Thiès"	7953
"Bassin Arachidier"	"Thiès"	7954
"Bassin Arachidier"	"Thiès"	7955
"Bassin Arachidier"	"Thiès"	7956
"Bassin Arachidier"	"Thiès"	7957
"Bassin Arachidier"	"Thiès"	7958
"Bassin Arachidier"	"Thiès"	7959
"Bassin Arachidier"	"Thiès"	7960
"Bassin Arachidier"	"Thiès"	7961
"Bassin Arachidier"	"Thiès"	7962
"Bassin Arachidier"	"Thiès"	7963
"Bassin Arachidier"	"Thiès"	7964
"Bassin Arachidier"	"Thiès"	7965
"Bassin Arachidier"	"Thiès"	7966
"Bassin Arachidier"	"Thiès"	7967
"Bassin Arachidier"	"Thiès"	7968
"Bassin Arachidier"	"Thiès"	7969
"Bassin Arachidier"	"Thiès"	7970
"Bassin Arachidier"	"Thiès"	7971
"Bassin Arachidier"	"Thiès"	7972
"Bassin Arachidier"	"Thiès"	7973
"Bassin Arachidier"	"Thiès"	7974
"Bassin Arachidier"	"Thiès"	7975
"Bassin Arachidier"	"Thiès"	7976
"Bassin Arachidier"	"Thiès"	7977
"Bassin Arachidier"	"Thiès"	7978
"Bassin Arachidier"	"Thiès"	7979
"Bassin Arachidier"	"Thiès"	7980
"Bassin Arachidier"	"Thiès"	7981
"Bassin Arachidier"	"Thiès"	7982
"Bassin Arachidier"	"Thiès"	7983
"Bassin Arachidier"	"Thiès"	7984
"Bassin Arachidier"	"Thiès"	7985
"Bassin Arachidier"	"Thiès"	7986
"Bassin Arachidier"	"Thiès"	7987
"Bassin Arachidier"	"Thiès"	7988
"Bassin Arachidier"	"Thiès"	7989
"Bassin Arachidier"	"Thiès"	7990
"Bassin Arachidier"	"Thiès"	7991
"Bassin Arachidier"	"Thiès"	7992
"Bassin Arachidier"	"Thiès"	7993
"Bassin Arachidier"	"Thiès"	7994
"Bassin Arachidier"	"Thiès"	7995
"Bassin Arachidier"	"Thiès"	7996
"Bassin Arachidier"	"Thiès"	7997
"Bassin Arachidier"	"Thiès"	7998
"Bassin Arachidier"	"Thiès"	7999
"Bassin Arachidier"	"Thiès"	8000
"Bassin Arachidier"	"Thiès"	8001
"Bassin Arachidier"	"Thiès"	8002
"Bassin Arachidier"	"Thiès"	8003
"Bassin Arachidier"	"Thiès"	8004
"Bassin Arachidier"	"Thiès"	8005
"Bassin Arachidier"	"Thiès"	8006
"Bassin Arachidier"	"Thiès"	8007
"Bassin Arachidier"	"Thiès"	8008
"Bassin Arachidier"	"Thiès"	8009
"Bassin Arachidier"	"Thiès"	8010
"Bassin Arachidier"	"Thiès"	8011
"Bassin Arachidier"	"Thiès"	8012
"Bassin Arachidier"	"Thiès"	8013
"Bassin Arachidier"	"Thiès"	8014
"Bassin Arachidier"	"Thiès"	8015
"Bassin Arachidier"	"Thiès"	8016
"Sénégal oriental"	"Kédougou"	8017
"Sénégal oriental"	"Kédougou"	8018
"Sénégal oriental"	"Kédougou"	8019
"Sénégal oriental"	"Kédougou"	8020
"Sénégal oriental"	"Kédougou"	8021
"Sénégal oriental"	"Kédougou"	8022
"Sénégal oriental"	"Kédougou"	8023
"Sénégal oriental"	"Kédougou"	8024
"Sénégal oriental"	"Kédougou"	8025
"Sénégal oriental"	"Kédougou"	8026
"Sénégal oriental"	"Kédougou"	8027
"Sénégal oriental"	"Kédougou"	8028
"Sénégal oriental"	"Kédougou"	8029
"Sénégal oriental"	"Kédougou"	8030
"Sénégal oriental"	"Kédougou"	8031
"Sénégal oriental"	"Kédougou"	8032
"Sénégal oriental"	"Kédougou"	8033
"Sénégal oriental"	"Kédougou"	8034
"Sénégal oriental"	"Kédougou"	8035
"Sénégal oriental"	"Kédougou"	8036
"Sénégal oriental"	"Kédougou"	8037
"Sénégal oriental"	"Kédougou"	8038
"Sénégal oriental"	"Kédougou"	8039
"Sénégal oriental"	"Kédougou"	8040
"Sénégal oriental"	"Kédougou"	8041
"Sénégal oriental"	"Kédougou"	8042
"Sénégal oriental"	"Kédougou"	8043
"Sénégal oriental"	"Kédougou"	8044
"Sénégal oriental"	"Kédougou"	8045
"Sénégal oriental"	"Kédougou"	8046
"Sénégal oriental"	"Kédougou"	8047
"Sénégal oriental"	"Kédougou"	8048
"Sénégal oriental"	"Kédougou"	8049
"Sénégal oriental"	"Kédougou"	8050
"Sénégal oriental"	"Kédougou"	8051
"Sénégal oriental"	"Kédougou"	8052
"Sénégal oriental"	"Kédougou"	8053
"Sénégal oriental"	"Kédougou"	8054
"Sénégal oriental"	"Kédougou"	8055
"Sénégal oriental"	"Kédougou"	8056
"Sénégal oriental"	"Kédougou"	8057
"Sénégal oriental"	"Kédougou"	8058
"Sénégal oriental"	"Kédougou"	8059
"Sénégal oriental"	"Kédougou"	8060
"Sénégal oriental"	"Kédougou"	8061
"Sénégal oriental"	"Kédougou"	8062
"Sénégal oriental"	"Kédougou"	8063
"Sénégal oriental"	"Kédougou"	8064
"Sénégal oriental"	"Kédougou"	8065
"Sénégal oriental"	"Kédougou"	8066
"Sénégal oriental"	"Kédougou"	8067
"Sénégal oriental"	"Kédougou"	8068
"Sénégal oriental"	"Kédougou"	8069
"Sénégal oriental"	"Kédougou"	8070
"Sénégal oriental"	"Kédougou"	8071
"Sénégal oriental"	"Kédougou"	8072
"Sénégal oriental"	"Kédougou"	8073
"Sénégal oriental"	"Kédougou"	8074
"Sénégal oriental"	"Kédougou"	8075
"Sénégal oriental"	"Kédougou"	8076
"Sénégal oriental"	"Kédougou"	8077
"Sénégal oriental"	"Kédougou"	8078
"Sénégal oriental"	"Kédougou"	8079
"Sénégal oriental"	"Kédougou"	8080
"Sénégal oriental"	"Kédougou"	8081
"Sénégal oriental"	"Kédougou"	8082
"Sénégal oriental"	"Kédougou"	8083
"Sénégal oriental"	"Kédougou"	8084
"Sénégal oriental"	"Kédougou"	8085
"Sénégal oriental"	"Kédougou"	8086
"Sénégal oriental"	"Kédougou"	8087
"Sénégal oriental"	"Kédougou"	8088
"Sénégal oriental"	"Kédougou"	8089
"Sénégal oriental"	"Kédougou"	8090
"Sénégal oriental"	"Kédougou"	8091
"Sénégal oriental"	"Kédougou"	8092
"Sénégal oriental"	"Kédougou"	8093
"Sénégal oriental"	"Kédougou"	8094
"Sénégal oriental"	"Kédougou"	8095
"Sénégal oriental"	"Kédougou"	8096
"Sénégal oriental"	"Kédougou"	8097
"Sénégal oriental"	"Kédougou"	8098
"Sénégal oriental"	"Kédougou"	8099
"Sénégal oriental"	"Kédougou"	8100
"Sénégal oriental"	"Kédougou"	8101
"Sénégal oriental"	"Kédougou"	8102
"Sénégal oriental"	"Kédougou"	8103
"Sénégal oriental"	"Kédougou"	8104
"Sénégal oriental"	"Kédougou"	8105
"Sénégal oriental"	"Kédougou"	8106
"Sénégal oriental"	"Kédougou"	8107
"Sénégal oriental"	"Kédougou"	8108
"Sénégal oriental"	"Kédougou"	8109
"Sénégal oriental"	"Kédougou"	8110
"Sénégal oriental"	"Kédougou"	8111
"Sénégal oriental"	"Kédougou"	8112
"Sénégal oriental"	"Kédougou"	8113
"Sénégal oriental"	"Kédougou"	8114
"Sénégal oriental"	"Kédougou"	8115
"Sénégal oriental"	"Kédougou"	8116
"Sénégal oriental"	"Kédougou"	8117
"Bassin Arachidier"	"Thiès"	8118
"Bassin Arachidier"	"Thiès"	8119
"Casamance"	"Ziguinchor"	8120
"Casamance"	"Ziguinchor"	8121
"Casamance"	"Ziguinchor"	8122
"Casamance"	"Ziguinchor"	8123
"Casamance"	"Ziguinchor"	8124
"Casamance"	"Ziguinchor"	8125
"Casamance"	"Ziguinchor"	8126
"Casamance"	"Ziguinchor"	8127
"Casamance"	"Ziguinchor"	8128
"Casamance"	"Ziguinchor"	8129
"Casamance"	"Ziguinchor"	8130
"Casamance"	"Ziguinchor"	8131
"Casamance"	"Ziguinchor"	8132
"Casamance"	"Ziguinchor"	8133
"Casamance"	"Ziguinchor"	8134
"Casamance"	"Ziguinchor"	8135
"Casamance"	"Ziguinchor"	8136
"Bassin Arachidier"	"Diourbel"	8137
"Bassin Arachidier"	"Diourbel"	8138
"Bassin Arachidier"	"Diourbel"	8139
"Bassin Arachidier"	"Diourbel"	8140
"Bassin Arachidier"	"Diourbel"	8141
"Bassin Arachidier"	"Diourbel"	8142
"Bassin Arachidier"	"Diourbel"	8143
"Bassin Arachidier"	"Diourbel"	8144
"Bassin Arachidier"	"Diourbel"	8145
"Bassin Arachidier"	"Diourbel"	8146
"Bassin Arachidier"	"Diourbel"	8147
"Bassin Arachidier"	"Diourbel"	8148
"Bassin Arachidier"	"Diourbel"	8149
"Bassin Arachidier"	"Diourbel"	8150
"Bassin Arachidier"	"Diourbel"	8151
"Bassin Arachidier"	"Diourbel"	8152
"Bassin Arachidier"	"Diourbel"	8153
"Bassin Arachidier"	"Diourbel"	8154
"Bassin Arachidier"	"Diourbel"	8155
"Bassin Arachidier"	"Diourbel"	8156
"Bassin Arachidier"	"Diourbel"	8157
"Bassin Arachidier"	"Diourbel"	8158
"Bassin Arachidier"	"Diourbel"	8159
"Bassin Arachidier"	"Diourbel"	8160
"Bassin Arachidier"	"Diourbel"	8161
"Bassin Arachidier"	"Diourbel"	8162
"Bassin Arachidier"	"Diourbel"	8163
"Bassin Arachidier"	"Diourbel"	8164
"Bassin Arachidier"	"Diourbel"	8165
"Bassin Arachidier"	"Diourbel"	8166
"Bassin Arachidier"	"Diourbel"	8167
"Bassin Arachidier"	"Diourbel"	8168
"Bassin Arachidier"	"Diourbel"	8169
"Bassin Arachidier"	"Diourbel"	8170
"Bassin Arachidier"	"Diourbel"	8171
"Bassin Arachidier"	"Diourbel"	8172
"Bassin Arachidier"	"Diourbel"	8173
"Bassin Arachidier"	"Diourbel"	8174
"Bassin Arachidier"	"Diourbel"	8175
"Bassin Arachidier"	"Diourbel"	8176
"Niayes"	"Thiès"	8177
"Casamance"	"Ziguinchor"	8178
"Casamance"	"Ziguinchor"	8179
"Casamance"	"Ziguinchor"	8180
"Casamance"	"Ziguinchor"	8181
"Casamance"	"Ziguinchor"	8182
"Casamance"	"Ziguinchor"	8183
"Casamance"	"Ziguinchor"	8184
"Casamance"	"Ziguinchor"	8185
"Casamance"	"Ziguinchor"	8186
"Casamance"	"Ziguinchor"	8187
"Casamance"	"Ziguinchor"	8188
"Casamance"	"Ziguinchor"	8189
"Casamance"	"Ziguinchor"	8190
"Casamance"	"Ziguinchor"	8191
"Casamance"	"Ziguinchor"	8192
"Casamance"	"Ziguinchor"	8193
"Casamance"	"Ziguinchor"	8194
"Casamance"	"Ziguinchor"	8195
"Casamance"	"Ziguinchor"	8196
"Casamance"	"Ziguinchor"	8197
"Casamance"	"Ziguinchor"	8198
"Casamance"	"Ziguinchor"	8199
"Casamance"	"Ziguinchor"	8200
"Casamance"	"Ziguinchor"	8201
"Casamance"	"Ziguinchor"	8202
"Casamance"	"Ziguinchor"	8203
"Casamance"	"Ziguinchor"	8204
"Casamance"	"Ziguinchor"	8205
"Casamance"	"Ziguinchor"	8206
"Casamance"	"Ziguinchor"	8207
"Casamance"	"Ziguinchor"	8208
"Casamance"	"Ziguinchor"	8209
"Casamance"	"Ziguinchor"	8210
"Casamance"	"Ziguinchor"	8211
"Casamance"	"Ziguinchor"	8212
"Casamance"	"Ziguinchor"	8213
"Casamance"	"Ziguinchor"	8214
"Casamance"	"Ziguinchor"	8215
"Casamance"	"Ziguinchor"	8216
"Casamance"	"Ziguinchor"	8217
"Casamance"	"Ziguinchor"	8218
"Casamance"	"Ziguinchor"	8219
"Bassin Arachidier"	"Diourbel"	8220
"Bassin Arachidier"	"Diourbel"	8221
"Bassin Arachidier"	"Diourbel"	8222
"Bassin Arachidier"	"Diourbel"	8223
"Bassin Arachidier"	"Diourbel"	8224
"Bassin Arachidier"	"Diourbel"	8225
"Bassin Arachidier"	"Diourbel"	8226
"Bassin Arachidier"	"Diourbel"	8227
"Bassin Arachidier"	"Diourbel"	8228
"Bassin Arachidier"	"Diourbel"	8229
"Bassin Arachidier"	"Diourbel"	8230
"Bassin Arachidier"	"Diourbel"	8231
"Bassin Arachidier"	"Diourbel"	8232
"Bassin Arachidier"	"Diourbel"	8233
"Bassin Arachidier"	"Diourbel"	8234
"Bassin Arachidier"	"Diourbel"	8235
"Bassin Arachidier"	"Diourbel"	8236
"Bassin Arachidier"	"Diourbel"	8237
"Bassin Arachidier"	"Diourbel"	8238
